"체류자격별","성별","행정구역(시군구)별","항목","단위","2019 년",
"방문동거(F-1)","여자","평택시","지역 및 체류자격별 등록외국인 현황","명","1503",
"방문동거(F-1)","여자","포천시","지역 및 체류자격별 등록외국인 현황","명","312",
"방문동거(F-1)","여자","하남시","지역 및 체류자격별 등록외국인 현황","명","113",
"방문동거(F-1)","여자","화성시","지역 및 체류자격별 등록외국인 현황","명","1595",
"방문동거(F-1)","여자","강원도","지역 및 체류자격별 등록외국인 현황","명","1238",
"방문동거(F-1)","여자","강릉시","지역 및 체류자격별 등록외국인 현황","명","170",
"방문동거(F-1)","여자","고성군","지역 및 체류자격별 등록외국인 현황","명","22",
"방문동거(F-1)","여자","동해시","지역 및 체류자격별 등록외국인 현황","명","65",
"방문동거(F-1)","여자","삼척시","지역 및 체류자격별 등록외국인 현황","명","66",
"방문동거(F-1)","여자","속초시","지역 및 체류자격별 등록외국인 현황","명","42",
"방문동거(F-1)","여자","양구군","지역 및 체류자격별 등록외국인 현황","명","24",
"방문동거(F-1)","여자","양양군","지역 및 체류자격별 등록외국인 현황","명","19",
"방문동거(F-1)","여자","영월군","지역 및 체류자격별 등록외국인 현황","명","44",
"방문동거(F-1)","여자","원주시","지역 및 체류자격별 등록외국인 현황","명","248",
"방문동거(F-1)","여자","인제군","지역 및 체류자격별 등록외국인 현황","명","28",
"방문동거(F-1)","여자","정선군","지역 및 체류자격별 등록외국인 현황","명","43",
"방문동거(F-1)","여자","철원군","지역 및 체류자격별 등록외국인 현황","명","37",
"방문동거(F-1)","여자","춘천시","지역 및 체류자격별 등록외국인 현황","명","182",
"방문동거(F-1)","여자","태백시","지역 및 체류자격별 등록외국인 현황","명","45",
"방문동거(F-1)","여자","평창군","지역 및 체류자격별 등록외국인 현황","명","46",
"방문동거(F-1)","여자","홍천군","지역 및 체류자격별 등록외국인 현황","명","70",
"방문동거(F-1)","여자","화천군","지역 및 체류자격별 등록외국인 현황","명","25",
"방문동거(F-1)","여자","횡성군","지역 및 체류자격별 등록외국인 현황","명","62",
"방문동거(F-1)","여자","충청북도","지역 및 체류자격별 등록외국인 현황","명","2801",
"방문동거(F-1)","여자","괴산군","지역 및 체류자격별 등록외국인 현황","명","43",
"방문동거(F-1)","여자","단양군","지역 및 체류자격별 등록외국인 현황","명","23",
"방문동거(F-1)","여자","보은군","지역 및 체류자격별 등록외국인 현황","명","62",
"방문동거(F-1)","여자","영동군","지역 및 체류자격별 등록외국인 현황","명","59",
"방문동거(F-1)","여자","옥천군","지역 및 체류자격별 등록외국인 현황","명","72",
"방문동거(F-1)","여자","음성군","지역 및 체류자격별 등록외국인 현황","명","443",
"방문동거(F-1)","여자","제천시","지역 및 체류자격별 등록외국인 현황","명","133",
"방문동거(F-1)","여자","증평군","지역 및 체류자격별 등록외국인 현황","명","70",
"방문동거(F-1)","여자","진천군","지역 및 체류자격별 등록외국인 현황","명","491",
"방문동거(F-1)","여자","청원군","지역 및 체류자격별 등록외국인 현황","명","4",
"방문동거(F-1)","여자","청주시 상당구","지역 및 체류자격별 등록외국인 현황","명","124",
"방문동거(F-1)","여자","청주시 서원구","지역 및 체류자격별 등록외국인 현황","명","275",
"방문동거(F-1)","여자","청주시 청원구","지역 및 체류자격별 등록외국인 현황","명","225",
"방문동거(F-1)","여자","청주시 흥덕구","지역 및 체류자격별 등록외국인 현황","명","527",
"방문동거(F-1)","여자","충주시","지역 및 체류자격별 등록외국인 현황","명","250",
"방문동거(F-1)","여자","충청남도","지역 및 체류자격별 등록외국인 현황","명","4903",
"방문동거(F-1)","여자","계룡시","지역 및 체류자격별 등록외국인 현황","명","19",
"방문동거(F-1)","여자","공주시","지역 및 체류자격별 등록외국인 현황","명","151",
"방문동거(F-1)","여자","금산군","지역 및 체류자격별 등록외국인 현황","명","94",
"방문동거(F-1)","여자","논산시","지역 및 체류자격별 등록외국인 현황","명","235",
"방문동거(F-1)","여자","당진시","지역 및 체류자격별 등록외국인 현황","명","450",
"방문동거(F-1)","여자","보령시","지역 및 체류자격별 등록외국인 현황","명","115",
"방문동거(F-1)","여자","부여군","지역 및 체류자격별 등록외국인 현황","명","87",
"방문동거(F-1)","여자","서산시","지역 및 체류자격별 등록외국인 현황","명","361",
"방문동거(F-1)","여자","서천군","지역 및 체류자격별 등록외국인 현황","명","47",
"방문동거(F-1)","여자","아산시","지역 및 체류자격별 등록외국인 현황","명","1627",
"방문동거(F-1)","여자","예산군","지역 및 체류자격별 등록외국인 현황","명","147",
"방문동거(F-1)","여자","천안시 동남구","지역 및 체류자격별 등록외국인 현황","명","613",
"방문동거(F-1)","여자","천안시 서북구","지역 및 체류자격별 등록외국인 현황","명","684",
"방문동거(F-1)","여자","청양군","지역 및 체류자격별 등록외국인 현황","명","58",
"방문동거(F-1)","여자","태안군","지역 및 체류자격별 등록외국인 현황","명","65",
"방문동거(F-1)","여자","홍성군","지역 및 체류자격별 등록외국인 현황","명","150",
"방문동거(F-1)","여자","전라북도","지역 및 체류자격별 등록외국인 현황","명","2224",
"방문동거(F-1)","여자","고창군","지역 및 체류자격별 등록외국인 현황","명","70",
"방문동거(F-1)","여자","군산시","지역 및 체류자격별 등록외국인 현황","명","380",
"방문동거(F-1)","여자","김제시","지역 및 체류자격별 등록외국인 현황","명","123",
"방문동거(F-1)","여자","남원시","지역 및 체류자격별 등록외국인 현황","명","130",
"방문동거(F-1)","여자","무주군","지역 및 체류자격별 등록외국인 현황","명","32",
"방문동거(F-1)","여자","부안군","지역 및 체류자격별 등록외국인 현황","명","100",
"방문동거(F-1)","여자","순창군","지역 및 체류자격별 등록외국인 현황","명","48",
"방문동거(F-1)","여자","완주군","지역 및 체류자격별 등록외국인 현황","명","177",
"방문동거(F-1)","여자","익산시","지역 및 체류자격별 등록외국인 현황","명","321",
"방문동거(F-1)","여자","임실군","지역 및 체류자격별 등록외국인 현황","명","52",
"방문동거(F-1)","여자","장수군","지역 및 체류자격별 등록외국인 현황","명","42",
"방문동거(F-1)","여자","전주시 덕진구","지역 및 체류자격별 등록외국인 현황","명","282",
"방문동거(F-1)","여자","전주시 완산구","지역 및 체류자격별 등록외국인 현황","명","233",
"방문동거(F-1)","여자","정읍시","지역 및 체류자격별 등록외국인 현황","명","190",
"방문동거(F-1)","여자","진안군","지역 및 체류자격별 등록외국인 현황","명","44",
"방문동거(F-1)","여자","전라남도","지역 및 체류자격별 등록외국인 현황","명","2495",
"방문동거(F-1)","여자","강진군","지역 및 체류자격별 등록외국인 현황","명","50",
"방문동거(F-1)","여자","고흥군","지역 및 체류자격별 등록외국인 현황","명","75",
"방문동거(F-1)","여자","곡성군","지역 및 체류자격별 등록외국인 현황","명","36",
"방문동거(F-1)","여자","광양시","지역 및 체류자격별 등록외국인 현황","명","230",
"방문동거(F-1)","여자","구례군","지역 및 체류자격별 등록외국인 현황","명","33",
"방문동거(F-1)","여자","나주시","지역 및 체류자격별 등록외국인 현황","명","168",
"방문동거(F-1)","여자","담양군","지역 및 체류자격별 등록외국인 현황","명","60",
"방문동거(F-1)","여자","목포시","지역 및 체류자격별 등록외국인 현황","명","259",
"방문동거(F-1)","여자","무안군","지역 및 체류자격별 등록외국인 현황","명","93",
"방문동거(F-1)","여자","보성군","지역 및 체류자격별 등록외국인 현황","명","48",
"방문동거(F-1)","여자","순천시","지역 및 체류자격별 등록외국인 현황","명","217",
"방문동거(F-1)","여자","신안군","지역 및 체류자격별 등록외국인 현황","명","52",
"방문동거(F-1)","여자","여수시","지역 및 체류자격별 등록외국인 현황","명","251",
"방문동거(F-1)","여자","영광군","지역 및 체류자격별 등록외국인 현황","명","100",
"방문동거(F-1)","여자","영암군","지역 및 체류자격별 등록외국인 현황","명","260",
"방문동거(F-1)","여자","완도군","지역 및 체류자격별 등록외국인 현황","명","103",
"방문동거(F-1)","여자","장성군","지역 및 체류자격별 등록외국인 현황","명","93",
"방문동거(F-1)","여자","장흥군","지역 및 체류자격별 등록외국인 현황","명","57",
"방문동거(F-1)","여자","진도군","지역 및 체류자격별 등록외국인 현황","명","68",
"방문동거(F-1)","여자","함평군","지역 및 체류자격별 등록외국인 현황","명","50",
"방문동거(F-1)","여자","해남군","지역 및 체류자격별 등록외국인 현황","명","111",
"방문동거(F-1)","여자","화순군","지역 및 체류자격별 등록외국인 현황","명","81",
"방문동거(F-1)","여자","경상북도","지역 및 체류자격별 등록외국인 현황","명","3551",
"방문동거(F-1)","여자","경산시","지역 및 체류자격별 등록외국인 현황","명","366",
"방문동거(F-1)","여자","경주시","지역 및 체류자격별 등록외국인 현황","명","939",
"방문동거(F-1)","여자","고령군","지역 및 체류자격별 등록외국인 현황","명","54",
"방문동거(F-1)","여자","구미시","지역 및 체류자격별 등록외국인 현황","명","346",
"방문동거(F-1)","여자","군위군","지역 및 체류자격별 등록외국인 현황","명","27",
"방문동거(F-1)","여자","김천시","지역 및 체류자격별 등록외국인 현황","명","150",
